,Degree Distribution,Average Path Length,Diameter,Information Centrality,Closeness Centrality,Harmonic Centrality,Assortativity,Network Type
148,1305.8517734250927,1.3083412217028112,2,0.34586767919137024,0.7643785283599271,1596.9258867125463,-0.00021669668049273052,Gilbert
149,478.66548358473824,1.5748974390899304,2,0.2122953832907984,0.6350164745964985,802.3327417923691,-0.0007890515398783145,Gilbert
150,530.4526143790849,1.5662693259369707,2,0.216647807170849,0.6385085352559244,876.7263071895425,-0.004437803657496108,Gilbert
151,174.17176702862784,1.8278935108412768,2,0.08541675289305438,0.5471010395296126,593.0858835143139,-0.006737368293683188,Gilbert
152,8.56303317535545,3.485572452494222,6,0.0031945200856288423,0.2876456984125751,319.91466034755075,-0.0009469489077748514,Gilbert
153,83.0530303030303,1.9226267413471205,3,0.038628805848048314,0.5201340127548161,568.7891414141415,-0.00044522405987689227,Gilbert
154,238.99862637362637,1.8357397756882292,2,0.08168922806819266,0.5447542673179129,846.9993131868132,6.750196667673836e-05,Gilbert
155,31.013557133634603,2.506751876262588,4,0.009470298328780574,0.399179524172892,653.5960834947296,-0.00288036208149172,Gilbert
156,1253.9346545259775,1.3280092955380614,2,0.3360207262675371,0.7530578116632111,1559.9673272629886,-0.0012679236827462855,Gilbert
157,815.1646153846153,1.3724675786107656,2,0.3137526797717054,0.7286865913100954,1057.0823076923077,-0.002345299409102486,Gilbert
158,66.68197088465845,2.042275275171659,3,0.018216761797735112,0.48975192640572235,902.1504292646526,-0.0040754531672748204,Gilbert
159,1262.9407713498622,1.1296066358719075,2,0.4354215330241356,0.8853127994195426,1356.970385674931,-0.0015122342031320523,Gilbert
160,515.6126709863211,1.6285211304133134,2,0.18547159316551434,0.6140940292069064,951.8063354931605,-0.0024628862348468413,Gilbert
161,204.69519832985387,1.8931095570079093,2,0.05307001580669031,0.5282385222480662,1059.847599164927,-0.002399303197835376,Gilbert
162,1541.4496221662469,1.0287021914516403,2,0.4859394360811774,0.9721139229589659,1564.2248110831233,-0.0008476259228817877,Gilbert
163,974.066225165563,1.2827200109237387,2,0.3587183604617792,0.7796670144455656,1166.0331125827815,-0.0019153823851480306,Gilbert
164,1046.3947368421052,1.1387697639159629,2,0.4308696166696937,0.8782069536217672,1130.6973684210527,-0.0022910049325650405,Gilbert
165,1650.446255731024,1.1587939573236372,2,0.4207462594527566,0.8630102663844483,1806.223127865512,-0.0008918143766174894,Gilbert
166,831.4064719810576,1.3432808278190698,2,0.3283801545927276,0.7445202273713263,1048.7032359905288,-0.0004777468118243408,Gilbert
167,737.9587628865979,1.5771009954804596,2,0.21128498372926655,0.6341093666578422,1241.479381443299,0.00010761469854498615,Gilbert
168,1001.8077669902913,1.026425882419542,2,0.4872372095792524,0.9742785277688895,1015.4038834951456,-0.002003408175350705,Gilbert
169,131.7848443843031,1.9107780739035989,3,0.044104234813241654,0.5233547542345588,804.3917456021651,-0.003479101384524124,Gilbert
170,1097.9957894736842,1.228935541099941,2,0.38566344029681404,0.8137777700987017,1260.997894736842,-0.0006170575314013557,Gilbert
171,727.5356711003627,1.5598695274649954,2,0.2198953269806906,0.6411205301530323,1190.2678355501814,-0.0001999211469755158,Gilbert
172,774.265726681128,1.5798883740200065,2,0.20989496652113276,0.6329894454741618,1308.632863340564,0.0002743120987980657,Gilbert
173,372.4277108433735,1.775510722818943,2,0.11189420669983098,0.5632378466899622,1015.7138554216867,-0.0009577148942510276,Gilbert
174,809.2732558139535,1.4114376321353066,2,0.2942379044033445,0.7085574970844563,1092.1366279069769,-0.0033100173682619085,Gilbert
175,1680.3970998326827,1.062278404111226,2,0.46909199980066035,0.9413999837312942,1736.1985499163413,-0.001076351417527116,Gilbert
176,436.1619565217391,1.7628265598032957,2,0.11827656220495901,0.5672900224537634,1137.5809782608696,-0.0023959691861809938,Gilbert
177,688.7389993972272,1.584596502172963,2,0.207521008907525,0.631111512930804,1173.3694996986137,-0.001597520557466913,Gilbert
178,1579.992545260916,1.1582351916564113,2,0.421033574434317,0.8634270970080046,1728.496272630458,-0.0012633116616144913,Gilbert
179,1170.1512247071353,1.3765843235444137,2,0.31169640930115144,0.7264847541332432,1523.5756123535675,-0.0008776354002062334,Gilbert
180,779.8296146044624,1.4723750916072649,2,0.26370399361314684,0.6792305799183191,1128.9148073022313,-0.0011596636212923197,Gilbert
181,418.75753920386006,1.7472796987303199,2,0.1260486770352272,0.5723386392981861,1037.8787696019301,-0.0008538524912831541,Gilbert
182,198.0983606557377,1.858703023783354,2,0.0701536052576098,0.5380233874283259,800.0491803278688,-0.002753022011917523,Gilbert
183,1064.3173996175908,1.3212261482030672,2,0.3394266669737091,0.7569307655871733,1316.1586998087955,-0.0007544406353795452,Gilbert
184,719.3207792207792,1.5326050817278887,2,0.23355141064769305,0.6525270757695071,1129.1603896103895,-0.0015222452567796056,Gilbert
185,1165.6733481811432,1.1339722524657183,2,0.43324818710475343,0.8819152583809913,1255.8366740905717,-0.0011267609630982922,Gilbert
186,393.46153846153845,1.7634025625607106,2,0.11797198861519245,0.5671047723486692,1028.2307692307693,-0.001176903001178749,Gilbert
187,654.0919409761634,1.6285678926881526,2,0.18550954229909247,0.6140669466758022,1207.5459704880818,-1.8668455418806773e-05,Gilbert
188,221.71057513914656,1.862802861918845,2,0.0681718097802738,0.5368367727478265,918.8552875695733,-0.001996427495125138,Gilbert
189,1002.0016863406408,1.1544289566745647,2,0.4230292594850692,0.866298880720667,1093.5008431703204,-0.0021644324677278465,Gilbert
190,1022.9954751131222,1.2279279433108512,2,0.3861782188688911,0.8144501504712768,1173.997737556561,-0.0025248252539922878,Gilbert
191,1360.9531866892273,1.2319677276020162,2,0.38411808289865274,0.8117633427093371,1566.4765933446135,-0.0015898722174591971,Gilbert
192,524.2821256038648,1.4929573253347537,2,0.2533660086992182,0.6698771953571455,779.1410628019323,-0.0025845290549690704,Gilbert
193,632.9470802919708,1.4219661367196614,2,0.2889418382883447,0.7033297436231429,863.9735401459855,-0.0030030061722988765,Gilbert
194,395.29913661757234,1.7991366175723718,2,0.10012302964302013,0.5558365017130131,1181.6495683087862,-0.003139106665921815,Gilbert
195,101.65687583444593,1.9330837910801577,3,0.03340869242394932,0.517315907028352,799.0812194036492,0.0044621057275685645,Gilbert
196,980.835485682201,1.4489688282684263,2,0.2754554593117759,0.6901887973237367,1380.4177428411006,-0.001503415967913271,Gilbert
197,1496.777923784494,1.0159250994184785,2,0.49235173959934947,0.9843344427084109,1508.8889618922472,-0.0014350365428022686,Gilbert
198,378.4505649717514,1.732543770337985,2,0.13337019011696327,0.5772124666664243,896.7252824858757,-0.001894081600950607,Gilbert
199,348.951241950322,1.6786820976516372,2,0.1602675564327982,0.5957462342338038,717.475620975161,-0.0019055319007708945,Gilbert
200,1442.8133411351669,1.1552615098740242,2,0.4157042540932876,0.8745938461591009,1575.4066705675834,-0.08374308421751332,Random Geometric
201,57.13364674278039,5.35931418213855,13,0.015663769057745115,0.1904843726654448,372.9607926995765,0.5842404819830922,Random Geometric
202,858.5745511319282,1.329421594457455,3,0.32158517594205216,0.7629734100020484,1069.248243559719,-0.05549776258782836,Random Geometric
203,1297.9967914438503,1.3055332858373176,3,0.3343241834920285,0.7768020880617339,1583.4919786096257,-0.059284714932091385,Random Geometric
204,158.20194384449243,3.482405167716242,9,0.03903805710565931,0.2930345742539316,678.1395496931702,0.6339667328703221,Random Geometric
205,39.659413434247874,5.509236762134113,13,0.014466384505288666,0.18547386686604697,258.8438555137694,0.41974171883441364,Random Geometric
206,40.17252002464572,6.7589407203630305,17,0.00927493376386661,0.15098407648015252,329.15499976416766,0.5221801142915912,Random Geometric
207,700.8807947019867,1.7182035707712129,4,0.1801706548850216,0.5902885785461621,1224.2158756438573,0.24102227774947974,Random Geometric
208,1246.0404624277458,1.099030757463669,2,0.44674680034098485,0.9161344308699261,1314.5202312138729,-0.07474107793673034,Random Geometric
209,519.8275261324042,1.588046684427487,3,0.21322950679070193,0.6368929478834149,825.5275842044138,0.12927558596176839,Random Geometric
210,23.154761904761905,9.183976431549391,24,0.004159984455492969,0.11179587447331597,256.38439377216656,0.6022177607493102,Random Geometric
211,1546.7483731019522,1.160744235972896,2,0.412531677866209,0.8708252047752386,1694.8741865509762,-0.08398939552899275,Random Geometric
212,1010.6138237159163,1.35959976695454,3,0.3066296740183876,0.7455097436640907,1293.0830691185795,-0.03432469576249938,Random Geometric
213,1695.5379713223579,1.0990765295842944,2,0.4467892465584844,0.9158875396017078,1788.768985661179,-0.06959806672325126,Random Geometric
214,825.911426040744,1.2678090194674254,2,0.3545123445174687,0.7996400803492271,976.9557130203721,-0.06476189362818903,Random Geometric
215,1146.575976845152,1.1697494736820044,2,0.4073100688090543,0.8646640489007817,1263.787988422576,-0.08191743489002708,Random Geometric
216,941.1940532081377,1.262964719492453,2,0.35668032717064646,0.8031406717752074,1109.0970266040688,-0.07654464453100954,Random Geometric
217,80.79492600422833,4.288871262564968,11,0.024834244667670573,0.23809329016470518,432.1667831033566,0.5768842038019191,Random Geometric
218,281.38615664845173,2.0847766636280767,5,0.12036309033217937,0.4864525446015178,629.4664541590769,0.34935792005132515,Random Geometric
219,1351.0213371266002,1.0384189771340924,2,0.48008808992708873,0.9650452860995979,1378.0106685633002,-0.044739663664098095,Random Geometric
220,1599.906120023767,1.0488073008182122,2,0.47442137177502186,0.9562000115859637,1640.9530600118835,-0.04953817347569292,Random Geometric
221,42.923933209647494,5.408578422505999,13,0.01534313354335457,0.18831391678366557,269.19587106358824,0.5783733726059778,Random Geometric
222,338.017843866171,2.0993726765799257,5,0.11764087150229101,0.4834426763256327,766.1722676579948,0.39433549873024354,Random Geometric
